timestamp,value1,value2
2020.0,88.95752858215282,68.45669291338582
2020.0924814928082,89.04224642527657,68.5491954793096
2021.0172964208914,89.88360631599531,69.47363194211624
2023.1216075069783,91.75755137803343,71.57139875647374
2025.8880396526029,94.13220897770529,74.31096845999889
2030.1641928677736,97.59639259943285,78.48522806659861
2035.846162684086,101.80584729115026,83.87707086565109
2043.6410620277832,106.87279382645038,90.91298069301374
2053.5355581789204,112.24176979668468,99.16262863448345
2065.2488812195757,117.32593827707971,107.92590439770682
2078.8970311390185,121.92121014356007,116.87095835445953
2094.8150499527446,125.98651788516275,125.83476611898223
2113.439622300841,129.53694530703424,134.70767247347527
2135.3476837518488,132.62016295826712,143.43043788498633
2161.259117517196,135.2928205540554,151.96840456899707
2192.0794189251897,137.6123299456367,160.30491437009863
2228.9348486821364,139.6312309236662,168.43057409990962
2273.230125870273,141.39589015187224,176.338896318267
2326.714826489249,142.94622193204418,184.02200305486758
2391.5722978403196,144.31634444019485,191.46843453057585
2470.5302705957342,145.53538037378462,198.66126540693125
2567.0037762254387,146.6283434633194,205.57688805400156
2685.277681549562,147.61696594172813,212.18400409048078
2830.74708064905,148.52050710153688,218.44311352986125
3010.226721145805,149.35649811701802,224.306129775126
3232.368070884832,150.1415696496584,229.71699276918307
3508.2443656157693,150.89244690061477,234.61373896737854
3852.2020349815375,151.62723547462966,238.93248694897412
4283.214361505856,152.36731840082,242.6144788825058
4827.277606162457,153.14041782024617,245.61682267823033
5522.329814603852,153.98620603124255,247.92692807143877
6000.0,154.5136950827781,248.9163373739325
